SDSS_objID,redshift,M_r,M_r_err,gr,gr_err,logab,fracDeV,red
587731185655808228,0.0613,-20.92,0.01,0.463,0.019,0.180,0.20,0
588848899911712850,0.0477,-21.32,0.00,0.570,0.016,0.025,0.47,0
587731186730926403,0.0549,-21.58,0.00,0.533,0.016,0.082,0.49,0
587735662089797791,0.0439,-20.51,0.03,0.594,0.036,0.058,0.40,0
588017605224169603,0.0718,-21.62,0.01,0.612,0.016,0.112,0.22,0
588017977836634272,0.0667,-22.30,0.00,0.563,0.016,0.053,0.08,0
587741816780357783,0.0705,-20.85,0.02,0.552,0.039,0.084,0.00,0
588013383279247516,0.0486,-21.05,0.10,0.561,0.105,0.084,0.00,0
587736941991362850,0.0836,-20.81,0.02,0.455,0.027,0.146,0.03,0
588018090544529594,0.0593,-21.11,0.01,0.593,0.017,0.098,0.00,0
587732772655005761,0.0629,-21.02,0.01,0.516,0.018,0.129,0.35,0
587731885737378144,0.0574,-21.58,0.01,0.595,0.019,0.110,0.15,0
587727221405319385,0.0802,-20.63,0.02,0.399,0.026,0.059,0.00,0
587741391575056577,0.0778,-22.37,0.01,0.648,0.018,0.179,0.31,0
588848900451008665,0.0824,-21.57,0.01,0.479,0.023,0.061,0.24,0
587731889502027889,0.0501,-21.86,0.00,0.557,0.016,0.063,0.10,0
587738572995166221,0.0657,-21.79,0.00,0.596,0.015,0.144,0.11,0
588848900967694647,0.0393,-21.24,0.00,0.634,0.016,0.007,0.33,0
587742062129643720,0.0812,-21.77,0.01,0.528,0.020,0.050,0.08,0
587739131879293091,0.0549,-21.36,0.00,0.547,0.015,0.105,0.34,0
588017627768422534,0.0627,-21.43,0.01,0.637,0.017,0.147,0.45,0
587727221410300068,0.0415,-22.14,0.00,0.602,0.015,0.066,0.06,0
587739608625119368,0.0310,-20.57,0.00,0.510,0.016,0.138,0.11,0
587742061056426102,0.0490,-20.70,0.01,0.612,0.019,0.181,0.00,0
587732578296201695,0.0619,-20.94,0.01,0.519,0.020,0.038,0.00,0
587739407313862697,0.0345,-20.40,0.01,0.652,0.019,0.115,0.20,1
587729773683474630,0.0677,-21.82,0.01,0.615,0.018,0.155,0.04,0
588016879359623611,0.0563,-20.83,0.01,0.283,0.018,0.138,0.02,0
588017626162528386,0.0846,-20.83,0.02,0.546,0.033,0.070,0.12,0
588013383257948351,0.0734,-21.29,0.01,0.545,0.020,0.184,0.00,0
587722982285574282,0.0812,-21.69,0.02,0.577,0.030,0.147,0.08,0
587727226765049986,0.0834,-21.80,0.01,0.520,0.021,0.153,0.22,0
587731512068341922,0.0682,-20.71,0.01,0.509,0.026,0.046,0.13,0
587732701783523495,0.0761,-21.20,0.01,0.580,0.024,0.181,0.01,0
588018253756629144,0.0786,-22.41,0.23,0.549,0.292,0.061,0.37,0
587730817903034509,0.0610,-21.88,0.01,0.654,0.017,0.074,0.48,0
587725075529793760,0.0706,-21.95,0.00,0.521,0.016,0.165,0.10,0
587733079736254481,0.0465,-21.83,0.00,0.594,0.015,0.099,0.26,0
587739811033186520,0.0501,-20.65,0.01,0.503,0.018,0.119,0.00,0
587736619323621757,0.0776,-21.79,0.00,0.419,0.015,0.033,0.29,0
588009370151092295,0.0503,-21.23,0.00,0.536,0.016,0.010,0.50,0
587731513151520914,0.0645,-20.48,0.01,0.466,0.024,0.064,0.04,0
587732484353753123,0.0414,-22.36,0.00,0.552,0.015,0.018,0.44,0
588016892785262713,0.0527,-21.10,0.01,0.420,0.016,0.186,0.00,0
587739811026239696,0.0647,-22.07,0.00,0.604,0.015,0.145,0.13,0
588010359081468085,0.0413,-21.50,0.00,0.583,0.016,0.053,0.07,0
587736477062594794,0.0552,-21.89,0.00,0.511,0.015,0.111,0.09,0
587725039562981562,0.0705,-21.02,0.01,0.348,0.021,0.195,0.41,0
588848898840592614,0.0832,-20.67,0.02,0.430,0.039,0.129,0.30,0
588295840177717297,0.0715,-20.20,0.02,0.486,0.031,0.099,0.15,0
587741708881559735,0.0332,-20.88,0.00,0.529,0.015,0.073,0.05,0
588015509809201238,0.0606,-22.09,0.02,0.620,0.023,0.189,0.44,0
587739609708036254,0.0621,-21.72,0.00,0.645,0.016,0.108,0.23,0
587736946814091461,0.0574,-21.04,0.01,0.456,0.021,0.073,0.32,0
587727231058968655,0.0395,-20.40,0.01,0.515,0.019,0.143,0.00,0
587741386201235916,0.0583,-21.27,0.01,0.522,0.018,0.144,0.03,0
587742865280270508,0.0715,-20.92,0.01,0.345,0.023,0.092,0.20,0
587732582055870638,0.0460,-21.70,0.00,0.669,0.015,0.090,0.19,1
587735044693622918,0.0393,-21.73,0.00,0.674,0.015,0.109,0.45,1
588017713662918816,0.0799,-21.50,0.01,0.513,0.023,0.197,0.08,0
588016839639236881,0.0585,-21.63,0.01,0.614,0.017,0.135,0.00,0
588023045866389549,0.0488,-20.56,0.01,0.506,0.019,0.171,0.16,0
587736479202935029,0.0500,-20.89,0.01,0.491,0.017,0.094,0.15,0
587724197743755377,0.0736,-21.89,0.01,0.489,0.017,0.093,0.00,0
587739132965290293,0.0592,-21.86,0.01,0.595,0.017,0.023,0.18,0
587730773880144185,0.0731,-21.66,0.01,0.537,0.017,0.074,0.17,0
587731185668849799,0.0630,-20.93,0.01,0.586,0.018,0.154,0.04,0
587739609173655685,0.0417,-21.20,0.00,0.487,0.015,0.126,0.00,0
588848900454023390,0.0712,-20.52,0.01,0.404,0.023,0.121,0.16,0
587736478134632642,0.0427,-21.07,0.00,0.569,0.016,0.029,0.00,0
587735349093925136,0.0425,-20.49,0.01,0.429,0.018,0.151,0.02,0
588018252690817056,0.0341,-20.63,0.05,0.637,0.344,0.195,0.20,0
587739406795735155,0.0614,-21.96,0.01,0.582,0.016,0.078,0.12,0
588017978900873421,0.0628,-21.34,0.01,0.569,0.018,0.033,0.07,0
587739809948958894,0.0661,-21.68,0.00,0.396,0.015,0.119,0.27,0
587732582593265863,0.0552,-21.67,0.00,0.565,0.015,0.063,0.22,0
588018254295466228,0.0681,-21.64,0.01,0.591,0.023,0.107,0.00,0
587732484886757471,0.0707,-22.42,0.02,0.681,0.024,0.186,0.04,1
588017720104124605,0.0813,-21.98,0.01,0.526,0.017,0.157,0.14,0
588017720102944864,0.0796,-22.08,0.01,0.638,0.017,0.084,0.00,0
587733079193419817,0.0583,-21.31,0.05,0.607,0.090,0.178,0.00,0
587731886806008068,0.0599,-21.19,0.01,0.490,0.019,0.132,0.30,0
587741533326147689,0.0516,-21.63,0.00,0.693,0.015,0.193,0.40,1
587729158963462266,0.0696,-21.00,0.01,0.534,0.024,0.007,0.12,0
588009372831121532,0.0820,-21.99,0.01,0.603,0.017,0.042,0.38,0
587735696985292918,0.0406,-20.51,0.01,0.535,0.016,0.018,0.24,0
587729652885487730,0.0307,-21.27,0.00,0.627,0.015,0.068,0.35,0
587735044692836395,0.0516,-20.61,0.06,0.565,0.075,0.057,0.00,0
587726014002430118,0.0426,-20.90,0.01,0.463,0.020,0.117,0.12,0
588848899899654332,0.0429,-20.94,0.00,0.585,0.019,0.041,0.04,0
587741532776169605,0.0831,-21.67,0.01,0.565,0.020,0.010,0.00,0
587734950204407811,0.0313,-21.35,0.00,0.661,0.015,0.000,0.33,1
587733411529031717,0.0759,-21.59,0.01,0.568,0.022,0.072,0.35,0
587733398114402640,0.0677,-21.13,0.03,0.679,0.047,0.044,0.24,1
587739302602866760,0.0326,-21.69,0.00,0.626,0.015,0.180,0.40,0
587732483269132474,0.0637,-20.26,0.02,0.491,0.026,0.164,0.07,0
588017702951649571,0.0770,-22.17,0.01,0.654,0.017,0.108,0.40,0
587729971790348564,0.0711,-21.03,0.01,0.434,0.022,0.186,0.35,0
587736946814681404,0.0605,-21.40,0.00,0.483,0.016,0.026,0.09,0
587731500798378062,0.0753,-21.17,0.01,0.568,0.019,0.135,0.32,0
587729781736276184,0.0329,-21.25,0.01,0.574,0.019,0.049,0.38,0
587735349633548430,0.0845,-21.01,0.01,0.424,0.021,0.186,0.23,0
587736976880042113,0.0832,-21.19,0.01,0.529,0.019,0.139,0.09,0
587726014544478433,0.0833,-21.56,0.01,0.568,0.022,0.066,0.31,0
587729155207594089,0.0635,-20.77,0.01,0.524,0.020,0.109,0.01,0
588017979436957808,0.0791,-20.90,0.01,0.530,0.025,0.107,0.05,0
587728949047394477,0.0735,-21.55,0.01,0.489,0.019,0.043,0.32,0
588009368553390175,0.0804,-20.70,0.01,0.343,0.023,0.162,0.15,0
587735696445014081,0.0433,-21.10,0.01,0.357,0.018,0.075,0.00,0
588007005807444322,0.0528,-21.19,0.01,0.459,0.018,0.034,0.00,0
587734892753911887,0.0643,-21.75,0.01,0.477,0.017,0.120,0.00,0
588010360147149024,0.0790,-22.02,0.01,0.654,0.017,0.037,0.46,0
587741490910855290,0.0690,-21.20,0.01,0.518,0.019,0.034,0.05,0
587733397576220993,0.0737,-20.95,0.01,0.362,0.023,0.102,0.28,0
588015510362980495,0.0646,-22.38,0.00,0.608,0.016,0.057,0.42,0
587722984419688512,0.0634,-22.29,0.00,0.655,0.015,0.044,0.43,0
587731870164123861,0.0708,-21.70,0.01,0.635,0.017,0.128,0.20,0
587741532781805744,0.0386,-21.02,0.00,0.587,0.016,0.180,0.00,0
587732771586113695,0.0464,-20.89,0.01,0.476,0.018,0.090,0.06,0
587735696445472877,0.0750,-21.59,0.01,0.580,0.021,0.090,0.36,0
587739828752875839,0.0555,-21.74,0.00,0.424,0.015,0.010,0.09,0
587729387680301152,0.0444,-20.19,0.01,0.570,0.020,0.101,0.23,0
587733442123202714,0.0370,-21.15,0.01,0.496,0.018,0.198,0.12,0
588015508738670774,0.0449,-21.41,0.00,0.548,0.015,0.072,0.42,0
587732482745041074,0.0750,-21.71,0.01,0.573,0.016,0.128,0.27,0
588010359615324383,0.0341,-20.52,0.00,0.562,0.016,0.066,0.05,0
587733079200170081,0.0552,-20.84,0.01,0.581,0.022,0.061,0.35,0
587727227843117173,0.0715,-21.89,0.01,0.560,0.018,0.058,0.06,0
588013383797506299,0.0530,-20.40,0.01,0.463,0.021,0.083,0.03,0
587736941991428445,0.0671,-20.92,0.01,0.384,0.025,0.024,0.09,0
587741531712127024,0.0555,-22.05,0.00,0.639,0.015,0.071,0.47,0
587731874460926350,0.0809,-21.01,0.01,0.464,0.025,0.051,0.26,0
588016840713306269,0.0590,-20.38,0.01,0.341,0.023,0.059,0.00,0
588017947747745893,0.0349,-21.16,0.00,0.524,0.017,0.116,0.26,0
588017721180225685,0.0304,-20.84,0.01,0.468,0.023,0.123,0.15,0
587739407831072821,0.0785,-21.03,0.01,0.416,0.024,0.040,0.13,0
588298663582630006,0.0351,-20.27,0.01,0.277,0.018,0.128,0.06,0
587728668803006540,0.0457,-22.06,0.00,0.652,0.015,0.035,0.45,0
587735043609198641,0.0813,-22.58,0.01,0.555,0.025,0.040,0.19,0
587732136997748849,0.0825,-21.20,0.01,0.427,0.020,0.044,0.02,0
587729409148256445,0.0424,-22.41,0.00,0.705,0.015,0.141,0.46,1
587741489834688612,0.0311,-20.24,0.00,0.537,0.016,0.168,0.02,0
587728905561571635,0.0774,-22.01,0.01,0.531,0.018,0.040,0.10,0
587733440509706297,0.0666,-21.17,0.27,0.565,0.337,0.196,0.00,0
587736524837224673,0.0552,-20.28,0.02,0.613,0.026,0.003,0.00,0
587739405715701832,0.0609,-22.50,0.00,0.619,0.017,0.012,0.33,0
588017605762547824,0.0610,-21.47,0.00,0.532,0.016,0.104,0.00,0
587739810484191483,0.0524,-21.34,0.00,0.593,0.016,0.038,0.48,0
587741817855541337,0.0561,-21.10,0.01,0.563,0.017,0.064,0.27,0
587738570318479472,0.0778,-21.56,0.01,0.416,0.018,0.032,0.15,0
587733398105424065,0.0337,-20.60,0.00,0.509,0.016,0.156,0.00,0
587736754079531286,0.0303,-20.78,0.00,0.630,0.015,0.194,0.00,0
587729651811614958,0.0773,-21.54,0.01,0.533,0.019,0.087,0.37,0
587738568705507359,0.0306,-20.82,0.02,0.662,0.027,0.104,0.39,1
587739647274057808,0.0717,-20.79,0.02,0.394,0.025,0.103,0.24,0
587737826206679437,0.0785,-21.00,0.01,0.620,0.040,0.088,0.12,0
587729227686936816,0.0733,-21.53,0.01,0.543,0.018,0.090,0.02,0
587738065657331902,0.0641,-21.22,0.01,0.581,0.023,0.180,0.03,0
587741708337086613,0.0566,-22.40,0.05,0.586,0.054,0.181,0.38,0
587725817499484281,0.0834,-21.78,0.01,0.626,0.019,0.055,0.12,0
587728879271280754,0.0368,-21.33,0.00,0.574,0.015,0.113,0.00,0
587732701786734822,0.0748,-20.61,0.01,0.452,0.023,0.027,0.00,0
587729751136141796,0.0556,-21.01,0.01,0.547,0.017,0.190,0.09,0
587731870707220586,0.0494,-20.41,0.01,0.489,0.020,0.050,0.03,0
587731498650960015,0.0734,-21.24,0.01,0.576,0.021,0.156,0.00,0
587731890305499321,0.0743,-21.56,0.01,0.562,0.018,0.103,0.17,0
587736618784391453,0.0782,-20.22,0.01,0.418,0.024,0.119,0.09,0
587738568712192165,0.0647,-20.34,0.02,0.409,0.028,0.165,0.19,0
588010360158945395,0.0757,-20.92,0.01,0.447,0.019,0.039,0.33,0
587739809413464180,0.0823,-20.17,0.01,0.330,0.026,0.017,0.00,0
588015509806055495,0.0743,-20.96,0.01,0.524,0.025,0.007,0.12,0
587742774552035433,0.0850,-22.12,0.01,0.628,0.021,0.048,0.27,0
587736803201712282,0.0722,-21.43,0.01,0.570,0.019,0.020,0.02,0
588007004696281213,0.0633,-21.08,0.01,0.700,0.027,0.194,0.32,1
588023239670366468,0.0567,-20.91,0.01,0.567,0.019,0.136,0.04,0
588017569779613800,0.0805,-22.37,0.05,0.588,0.064,0.173,0.39,0
588017566563696743,0.0578,-21.13,0.01,0.547,0.018,0.176,0.00,0
588015507661389943,0.0690,-21.25,0.01,0.429,0.019,0.101,0.25,0
588015509830762647,0.0406,-22.22,0.00,0.608,0.015,0.053,0.21,0
587736753540563041,0.0688,-21.57,0.01,0.352,0.021,0.089,0.01,0
587739826589139025,0.0770,-21.32,0.01,0.384,0.019,0.078,0.14,0
587730772814921893,0.0759,-21.33,0.01,0.540,0.021,0.007,0.00,0
587725816412700763,0.0457,-21.05,0.01,0.497,0.018,0.084,0.20,0
587741532768567558,0.0739,-21.19,0.01,0.503,0.019,0.093,0.00,0
587732154176372878,0.0593,-20.93,0.01,0.656,0.017,0.185,0.42,1
587739131878113391,0.0727,-21.58,0.01,0.589,0.019,0.193,0.25,0
587737826207924464,0.0712,-20.88,0.01,0.511,0.023,0.052,0.00,0
587739380996768040,0.0693,-21.73,0.01,0.597,0.017,0.178,0.31,0
587738947748364393,0.0393,-21.19,0.00,0.609,0.015,0.161,0.00,0
587728917909602460,0.0792,-20.84,0.01,0.465,0.023,0.196,0.00,0
587732136457601060,0.0501,-21.18,0.01,0.510,0.018,0.045,0.22,0
587729158444875976,0.0426,-21.66,0.00,0.546,0.015,0.097,0.10,0
587726032246079506,0.0489,-21.14,0.01,0.573,0.017,0.088,0.07,0
587742060515557600,0.0583,-21.19,0.01,0.590,0.019,0.164,0.41,0
587729408075956489,0.0466,-20.65,0.01,0.519,0.022,0.142,0.34,0
587732581517885629,0.0731,-20.98,0.01,0.713,0.019,0.046,0.36,1
588015508201996416,0.0448,-20.19,0.02,0.327,0.025,0.126,0.28,0
587735743684870292,0.0630,-20.69,0.01,0.324,0.017,0.115,0.14,0
587739376165453969,0.0625,-20.79,0.01,0.577,0.022,0.019,0.10,0
587738946673639601,0.0547,-21.50,0.00,0.528,0.015,0.110,0.00,0
587742774014968011,0.0582,-21.19,0.01,0.599,0.018,0.085,0.00,0
587738411399381164,0.0793,-21.90,0.01,0.537,0.017,0.100,0.00,0
587726102561423604,0.0817,-20.79,0.01,0.622,0.026,0.109,0.19,0
588017626696646729,0.0522,-21.48,0.00,0.542,0.015,0.067,0.30,0
587732484902879350,0.0844,-21.54,0.01,0.597,0.018,0.190,0.48,0
588013382742179868,0.0527,-22.19,0.00,0.598,0.015,0.066,0.37,0
587735348284686725,0.0684,-21.33,0.01,0.596,0.017,0.190,0.01,0
587736812061589580,0.0752,-20.79,0.02,0.457,0.029,0.193,0.03,0
587742191511273616,0.0687,-21.17,0.01,0.390,0.018,0.050,0.25,0
587735348576714885,0.0756,-21.19,0.01,0.566,0.023,0.107,0.39,0
587736809911353438,0.0780,-22.23,0.00,0.729,0.017,0.085,0.43,1
587731513682100385,0.0427,-22.03,0.00,0.663,0.015,0.144,0.47,0
588015509294153948,0.0431,-20.74,0.01,0.492,0.020,0.200,0.00,0
587726102025076898,0.0716,-21.63,0.01,0.564,0.019,0.094,0.07,0
588018054576865387,0.0736,-21.16,0.01,0.529,0.018,0.193,0.00,0
587737825676951767,0.0535,-20.39,0.01,0.459,0.020,0.097,0.00,0
588017703997538420,0.0478,-21.12,0.01,0.449,0.016,0.158,0.02,0
587731681188184331,0.0548,-20.98,0.01,0.516,0.020,0.039,0.06,0
588848898843934871,0.0801,-20.22,0.02,0.424,0.035,0.101,0.26,0
587733195161272382,0.0613,-21.19,0.00,0.541,0.016,0.166,0.00,0
587738569787310271,0.0508,-20.66,0.01,0.402,0.017,0.095,0.19,0
587729387674140870,0.0377,-20.74,0.00,0.419,0.015,0.037,0.13,0
587725816426397888,0.0645,-21.77,0.00,0.659,0.017,0.168,0.27,0
587722982818906310,0.0823,-20.73,0.03,0.453,0.046,0.037,0.27,0
588017567629115444,0.0465,-21.30,0.00,0.477,0.016,0.045,0.09,0
588017603599597727,0.0549,-21.32,0.00,0.464,0.016,0.038,0.00,0
587738615948050533,0.0583,-22.20,0.00,0.670,0.015,0.044,0.36,0
587741709948485779,0.0814,-21.52,0.01,0.493,0.020,0.125,0.24,0
588298661967626402,0.0496,-21.15,0.00,0.453,0.016,0.161,0.04,0
587729408085590647,0.0824,-21.56,0.01,0.470,0.021,0.022,0.17,0
587738569777414338,0.0656,-21.63,0.01,0.633,0.018,0.174,0.00,0
587736620395921592,0.0673,-21.12,0.01,0.389,0.019,0.021,0.08,0
587732135921713286,0.0668,-21.32,0.01,0.528,0.018,0.143,0.00,0
588848900464574771,0.0511,-21.25,0.01,0.498,0.016,0.174,0.18,0
587732582054625444,0.0702,-20.62,0.01,0.420,0.022,0.148,0.18,0
587745243082981633,0.0567,-21.19,0.01,0.563,0.016,0.023,0.00,0
587739720824193093,0.0822,-21.06,0.01,0.639,0.021,0.118,0.13,0
587739405714194457,0.0359,-21.23,0.04,0.692,0.041,0.169,0.46,1
588007004734882140,0.0772,-20.17,0.03,0.398,0.039,0.148,0.00,0
588018254824800444,0.0760,-21.98,0.01,0.539,0.016,0.012,0.03,0
587735696981426271,0.0640,-22.50,0.01,0.596,0.017,0.079,0.38,0
588017112364810336,0.0581,-20.67,0.01,0.394,0.017,0.061,0.14,0
588015508729888889,0.0686,-20.74,0.01,0.339,0.023,0.191,0.27,0
587725551203057809,0.0848,-21.96,0.01,0.671,0.018,0.159,0.34,1
587736783074361647,0.0652,-21.31,0.01,0.519,0.018,0.074,0.33,0
587729778512888036,0.0753,-21.85,0.01,0.516,0.017,0.047,0.00,0
587736941993984359,0.0666,-21.66,0.00,0.666,0.016,0.118,0.20,1
588017703486750732,0.0489,-20.60,0.01,0.517,0.023,0.060,0.44,0
588017606302105648,0.0333,-21.30,0.00,0.371,0.015,0.169,0.27,0
588017979961049211,0.0746,-21.20,0.01,0.541,0.020,0.125,0.25,0
588295840175292498,0.0530,-22.13,0.00,0.629,0.015,0.064,0.15,0
588017978905395267,0.0848,-21.32,0.01,0.481,0.020,0.072,0.08,0
587731869631578127,0.0407,-22.03,0.01,0.701,0.019,0.057,0.46,1
587739646736859265,0.0648,-21.90,0.00,0.578,0.016,0.130,0.04,0
587727230522032238,0.0835,-21.51,0.01,0.528,0.026,0.113,0.03,0
587730815751356508,0.0572,-21.31,0.01,0.480,0.019,0.025,0.19,0
587726100415316004,0.0444,-21.91,0.03,0.611,0.041,0.084,0.30,0
587732770509291704,0.0796,-21.58,0.01,0.436,0.020,0.050,0.07,0
587727213343867350,0.0746,-21.56,0.01,0.591,0.022,0.187,0.07,0
587739303685390414,0.0831,-21.57,0.01,0.657,0.018,0.073,0.45,0
587739406244446344,0.0543,-20.67,0.01,0.413,0.019,0.123,0.23,0
587732054309929372,0.0596,-21.18,0.01,0.574,0.018,0.074,0.00,0
588017721181929572,0.0482,-21.12,0.01,0.551,0.016,0.078,0.18,0
587733604796006579,0.0757,-20.51,0.05,0.353,0.087,0.034,0.15,0
587734949118869834,0.0464,-21.38,0.00,0.595,0.021,0.039,0.44,0
587741532233269456,0.0493,-20.28,0.01,0.378,0.018,0.039,0.40,0
587735349104607386,0.0692,-22.35,0.00,0.624,0.016,0.037,0.26,0
587738569237659878,0.0386,-21.02,0.00,0.589,0.015,0.035,0.00,0
587732052710588498,0.0471,-20.96,0.01,0.464,0.017,0.028,0.29,0
587736477058072783,0.0740,-21.80,0.01,0.451,0.016,0.058,0.26,0
587735431229735066,0.0583,-20.54,0.02,0.449,0.024,0.031,0.11,0
587732135384645638,0.0485,-20.82,0.01,0.583,0.018,0.077,0.00,0
587741533303341371,0.0437,-21.15,0.01,0.660,0.017,0.094,0.36,1
587729970716737806,0.0705,-20.26,0.02,0.489,0.031,0.157,0.12,0
587742775090348125,0.0668,-21.77,0.00,0.479,0.016,0.055,0.11,0
588017604151476370,0.0770,-22.41,0.01,0.572,0.017,0.095,0.23,0
587729159518224734,0.0370,-20.65,0.01,0.545,0.017,0.132,0.08,0
587735666391187771,0.0635,-20.77,0.01,0.376,0.018,0.043,0.30,0
587725980153806945,0.0420,-21.16,0.01,0.512,0.018,0.112,0.08,0
587734948592353397,0.0772,-21.43,0.01,0.498,0.020,0.159,0.00,0
587726879955550405,0.0557,-20.59,0.01,0.386,0.022,0.029,0.00,0
587726033321394204,0.0400,-21.13,0.00,0.517,0.016,0.102,0.00,0
588023046401491151,0.0613,-21.33,0.01,0.470,0.018,0.027,0.08,0
587741710495711393,0.0805,-20.93,0.01,0.464,0.024,0.146,0.00,0
587736476513402990,0.0641,-21.82,0.01,0.548,0.019,0.078,0.20,0
588017626688848059,0.0587,-22.26,0.00,0.577,0.016,0.141,0.33,0
587731885738229949,0.0684,-21.92,0.01,0.576,0.017,0.193,0.04,0
587733604797448447,0.0728,-20.80,0.01,0.342,0.024,0.069,0.09,0
587742774021455977,0.0436,-20.90,0.01,0.495,0.017,0.151,0.01,0
588023046944587998,0.0519,-20.37,0.01,0.456,0.021,0.129,0.41,0
587725550127677603,0.0452,-20.93,0.01,0.640,0.017,0.152,0.02,0
587729386609901711,0.0430,-22.05,0.00,0.660,0.015,0.159,0.04,0
587729776373268683,0.0768,-22.18,0.01,0.662,0.022,0.147,0.40,0
587738574604927106,0.0658,-20.58,0.01,0.501,0.021,0.016,0.03,0
587735666378932449,0.0685,-21.43,0.01,0.503,0.022,0.088,0.05,0
587725994650632560,0.0623,-21.13,0.01,0.534,0.017,0.172,0.08,0
587729752210145347,0.0571,-21.89,0.01,0.619,0.018,0.083,0.04,0
587739130807648345,0.0664,-20.98,0.01,0.375,0.021,0.060,0.13,0
587732703405408437,0.0849,-20.46,0.02,0.282,0.028,0.094,0.22,0
587742062671822919,0.0568,-20.75,0.01,0.497,0.019,0.148,0.28,0
587733079738155115,0.0558,-21.90,0.00,0.553,0.016,0.098,0.34,0
587728677391564968,0.0638,-20.56,0.01,0.458,0.022,0.087,0.01,0
587736915687964984,0.0737,-22.41,0.00,0.676,0.016,0.175,0.47,0
587731513682100358,0.0567,-21.26,0.01,0.595,0.017,0.164,0.32,0
587736915140215033,0.0778,-21.65,0.01,0.538,0.016,0.079,0.46,0
588009371222016177,0.0731,-22.15,0.02,0.679,0.025,0.041,0.48,1
587736547383509054,0.0346,-21.18,0.01,0.462,0.018,0.043,0.35,0
587739648889978979,0.0583,-20.90,0.01,0.495,0.021,0.045,0.36,0
587738574604599338,0.0334,-21.11,0.00,0.407,0.016,0.146,0.14,0
587735343184674929,0.0638,-21.04,0.01,0.583,0.021,0.031,0.12,0
587726033850007698,0.0630,-20.92,0.01,0.485,0.025,0.182,0.04,0
587732769987428401,0.0526,-21.09,0.00,0.494,0.016,0.050,0.25,0
587729970714968441,0.0760,-21.21,0.01,0.455,0.018,0.154,0.00,0
587742062133117063,0.0318,-20.32,0.01,0.450,0.018,0.130,0.04,0
587742061588512982,0.0792,-20.27,0.02,0.416,0.026,0.173,0.29,0
587739096448172133,0.0629,-20.76,0.01,0.550,0.022,0.114,0.05,0
587732579385278563,0.0574,-20.35,0.01,0.352,0.022,0.142,0.00,0
587741392110551161,0.0824,-21.68,0.02,0.584,0.026,0.068,0.13,0
588017720106745929,0.0529,-21.30,0.00,0.536,0.015,0.070,0.17,0
587739380451573871,0.0630,-20.52,0.01,0.388,0.021,0.117,0.38,0
587726033337123057,0.0757,-22.35,0.01,0.547,0.017,0.136,0.27,0
587738947209986278,0.0380,-20.34,0.01,0.494,0.017,0.067,0.00,0
587728880877502586,0.0461,-21.87,0.00,0.589,0.015,0.167,0.00,0
587731522819915938,0.0706,-20.77,0.01,0.425,0.025,0.039,0.00,0
588018254289043559,0.0642,-21.27,0.01,0.488,0.018,0.131,0.07,0
587731511530881240,0.0649,-20.93,0.01,0.505,0.022,0.150,0.00,0
587724198816579727,0.0377,-20.94,0.01,0.488,0.016,0.073,0.00,0
587741821601841326,0.0688,-21.86,0.00,0.653,0.018,0.012,0.17,0
587742775090610243,0.0530,-21.31,0.01,0.618,0.018,0.089,0.14,0
587739809412546604,0.0571,-22.33,0.04,0.654,0.041,0.025,0.19,0
587741420031574169,0.0514,-20.60,0.01,0.572,0.017,0.168,0.09,0
587742060525715631,0.0421,-20.92,0.00,0.584,0.016,0.059,0.10,0
587737809035526294,0.0392,-21.79,0.00,0.505,0.015,0.019,0.14,0
587728880334471378,0.0804,-20.68,0.02,0.374,0.033,0.152,0.00,0
588017702950338850,0.0784,-20.55,0.01,0.406,0.028,0.031,0.03,0
587722983905100085,0.0372,-21.27,0.00,0.585,0.015,0.086,0.11,0
587736479201624249,0.0542,-20.93,0.01,0.421,0.016,0.045,0.24,0
587739505014407280,0.0404,-21.14,0.00,0.507,0.015,0.063,0.00,0
587736585514385753,0.0386,-20.40,0.02,0.466,0.038,0.171,0.00,0
587729387694194896,0.0426,-20.43,0.00,0.634,0.016,0.112,0.05,0
587741392109764756,0.0438,-20.42,0.01,0.526,0.021,0.045,0.22,0
587725551199322263,0.0441,-21.11,0.00,0.694,0.016,0.097,0.35,1
588010360152260860,0.0685,-20.46,0.01,0.443,0.025,0.162,0.00,0
588007005264609536,0.0621,-21.21,0.01,0.530,0.018,0.188,0.25,0
587739827664781400,0.0498,-20.99,0.00,0.512,0.015,0.090,0.39,0
587736942522007684,0.0803,-21.65,0.01,0.589,0.017,0.141,0.19,0
587729409688535121,0.0349,-20.67,0.04,0.495,0.074,0.112,0.15,0
587730023327400171,0.0545,-21.03,0.01,0.642,0.020,0.177,0.18,0
587729226615750823,0.0535,-20.95,0.01,0.403,0.021,0.079,0.22,0
587724198816776326,0.0591,-20.57,0.01,0.449,0.025,0.146,0.22,0
588297865267773499,0.0750,-21.40,0.01,0.519,0.019,0.084,0.00,0
587741821601382536,0.0650,-21.09,0.01,0.490,0.018,0.054,0.08,0
587732136451440807,0.0615,-21.31,0.01,0.537,0.018,0.141,0.01,0
587739707413823700,0.0465,-21.15,0.01,0.465,0.019,0.058,0.15,0
587738568168243322,0.0740,-21.74,0.01,0.599,0.021,0.088,0.00,0
587739405702070403,0.0776,-21.32,0.01,0.530,0.021,0.194,0.10,0
587726033311301743,0.0475,-20.45,0.01,0.600,0.019,0.100,0.16,0
